Destination Port,Flow Duration,Total Fwd Packets,Total Backward Packets,Total Length of Fwd Packets,Total Length of Bwd Packets,Fwd Packet Length Max,Fwd Packet Length Min,Fwd Packet Length Mean,Fwd Packet Length Std,Bwd Packet Length Max,Bwd Packet Length Min,Bwd Packet Length Mean,Bwd Packet Length Std,Flow Bytes/s,Flow Packets/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Total,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Total,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Length,Bwd Header Length,Fwd Packets/s,Bwd Packets/s,Min Packet Length,Max Packet Length,Packet Length Mean,Packet Length Std,Packet Length Variance,FIN Flag Count,SYN Flag Count,RST Flag Count,PSH Flag Count,ACK Flag Count,URG Flag Count,CWE Flag Count,ECE Flag Count,Down/Up Ratio,Average Packet Size,Avg Fwd Segment Size,Avg Bwd Segment Size,Fwd Header Length.1,Fwd Avg Bytes/Bulk,Fwd Avg Packets/Bulk,Fwd Avg Bulk Rate,Bwd Avg Bytes/Bulk,Bwd Avg Packets/Bulk,Bwd Avg Bulk Rate,Subflow Fwd Packets,Subflow Fwd Bytes,Subflow Bwd Packets,Subflow Bwd Bytes,Init_Win_bytes_forward,Init_Win_bytes_backward,act_data_pkt_fwd,min_seg_size_forward,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,label,binary_label,source_file
80,85450078,7,6,368,11595,362,0,52.57142857,136.4634959,5792,0,1932.5,2181.008184,139.9998722,0.152135613,7120839.833,24600000.0,85300000,1,85300000,14200000.0,34800000.0,85300000,1,181397,36279.4,69820.49463,160126,46,0,0,0,0,220,200,0.081919176,0.070216437,0,5792,854.5,1666.410641,2776924.423,0,0,0,0,1,0,0,0,0,920.2307692,52.57142857,1932.5,220,0,0,0,0,0,0,7,368,6,11595,274,235,2,20,1986.0,0.0,1986,1986,85300000.0,0.0,85300000,85300000,DoS Hulk,1,Wednesday-workingHours.pcap_ISCX.csv
443,117674214,32,33,1668,11031,422,0,52.125,88.26417459,1430,0,334.2727273,527.5288661,107.9165908,0.552372502,1838659.594,10200000.0,58800000,1,118000000,3795942.387,14600000.0,58800000,58,117000000,3670011.813,14400000.0,59000000,1,0,0,0,0,748,672,0.271937232,0.28043527,0,1430,192.4090909,401.4892652,161193.6301,0,0,0,1,0,0,0,0,1,195.3692308,52.125,334.2727273,748,0,0,0,0,0,0,32,1668,33,11031,8192,385,23,20,273585.0,60392.57597,316289,230881,58400000.0,460373.8907,58800000,58100000,BENIGN,0,Thursday-WorkingHours-Afternoon-Infilteration.pcap_ISCX.csv
80,90439664,14,12,437,796,437,0,31.2142857143,116.7931627157,796,0,66.3333333333,229.7854071375,13.6333987265,0.2874844825,3617586.56,4900476.93158999,10024401,39,90439664,6956897.23076923,4814576.82160696,10047914,68,90414906,8219536.90909091,4057695.76749653,10049269,1152,0,0,0,0,456,392,0.1547993367,0.1326851458,0,796,45.6666666667,171.8986731949,29549.1538461539,0,0,0,1,0,0,0,0,0,47.4230769231,31.2142857143,66.3333333333,456,0,0,0,0,0,0,14,437,12,796,29200,285,1,32,26563.7777777778,8317.7953325653,48713,23472,10019528.5555556,9333.925756496,10024401,9998838,BENIGN,0,Monday-WorkingHours.pcap_ISCX.csv
80,62998649,12,14,1450,3153,873,0,120.8333333,279.7358603,1460,2,225.2142857,499.307548,73.0650589,0.412707263,2519945.96,4308603.603,10100000,1,62600000,5693349.0,5026859.567,10100000,52508,62900000,4842012.615,5048607.539,10100000,1,0,0,0,0,252,284,0.190480275,0.222226988,0,1460,170.4814815,402.0314158,161629.2593,0,0,0,1,0,0,0,0,1,177.0384615,120.8333333,225.2142857,252,0,0,0,0,0,0,12,1450,14,3153,8192,31428,11,20,438834.1667,950918.9638,2379889,50281,9998972.333,32197.51037,10100000,9948789,BENIGN,0,Friday-WorkingHours-Morning.pcap_ISCX.csv
53,49731,1,1,50,103,50,50,50.0,0.0,103,103,103.0,0.0,3076.551849,40.21636404,49731.0,0.0,49731,49731,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,32,40,20.10818202,20.10818202,50,103,67.66666667,30.59956427,936.3333333,0,0,0,0,0,0,0,0,1,101.5,50.0,103.0,32,0,0,0,0,0,0,1,50,1,103,-1,-1,0,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN,0,Wednesday-workingHours.pcap_ISCX.csv
443,402351,15,10,2004,4868,1368,0,133.6,350.2343705,1418,0,486.8,617.700179,17079.61457,62.1348027,16764.625,38388.37342,173987,1,402351,28739.35714,51386.80897,173987,1,191639,21293.22222,26763.85726,70004,4,0,0,0,0,492,328,37.28088162,24.85392108,0,1418,264.3076923,488.7712569,238897.3415,0,0,0,1,0,0,0,0,0,274.88,133.6,486.8,492,0,0,0,0,0,0,15,2004,10,4868,65535,383,7,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN,0,Friday-WorkingHours-Morning.pcap_ISCX.csv
36389,101,1,1,6,6,6,6,6.0,0.0,6,6,6.0,0.0,118811.881188119,19801.9801980198,101.0,0.0,101,101,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,20,20,9900.9900990099,9900.9900990099,6,6,6.0,0.0,0.0,0,0,0,0,1,1,0,0,1,9.0,6.0,6.0,20,0,0,0,0,0,0,1,6,1,6,15544,37752,0,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN,0,Monday-WorkingHours.pcap_ISCX.csv
443,18028,3,0,53,0,53,0,17.66666667,30.59956427,0,0,0.0,0.0,2939.871311,166.4078101,9014.0,12743.47841,18025,3,18028,9014.0,12743.47841,18025,3,0,0.0,0.0,0,0,0,0,0,0,60,0,166.4078101,0.0,0,53,13.25,26.5,702.25,0,0,0,0,1,0,0,0,0,17.66666667,17.66666667,0.0,60,0,0,0,0,0,0,3,53,0,0,64240,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN,0,Tuesday-WorkingHours.pcap_ISCX.csv
22,158,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,12658.22785,158.0,0.0,158,158,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,32,32,6329.113924,6329.113924,0,0,0.0,0.0,0.0,0,0,0,0,1,1,0,0,1,0.0,0.0,0.0,32,0,0,0,0,0,0,1,0,1,0,290,243,0,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN,0,Friday-WorkingHours-Afternoon-PortScan.pcap_ISCX.csv
443,116577855,17,18,1094,9418,471,0,64.3529411765,120.1379109485,1418,0,523.2222222222,613.267771432,90.1714995528,0.3002285468,3428760.44117647,13867124.468439,58125723,1,116577855,7286115.9375,19835235.1836319,58125723,1,116534900,6854994.11764706,19302751.8293135,58209116,1,0,0,0,0,552,584,0.1458252942,0.1544032527,0,1418,292.0,494.3448767236,244376.857142857,0,0,0,1,0,0,0,0,1,300.3428571429,64.3529411765,523.2222222222,552,0,0,0,0,0,0,17,1094,18,9418,29200,357,8,32,192740.5,150566.368238395,299207,86274,58075389.0,71183.0254484874,58125723,58025055,BENIGN,0,Monday-WorkingHours.pcap_ISCX.csv
80,84870324,8,7,351,11595,351,0,43.875,124.0972401,4344,0,1656.428571,1757.579003,140.7559137,0.176740223,6062166.0,22600000.0,84700000,1,84700000,12100000.0,32000000.0,84700000,1,145674,24279.0,52695.8013,131246,14,0,0,0,0,264,232,0.094261452,0.082478771,0,4344,746.625,1389.119907,1929654.117,0,0,0,0,1,0,0,0,0,796.4,43.875,1656.428571,264,0,0,0,0,0,0,8,351,7,11595,274,235,1,32,986.0,0.0,986,986,84700000.0,0.0,84700000,84700000,DoS Hulk,1,Wednesday-workingHours.pcap_ISCX.csv
80,41349,3,4,26,11601,20,0,8.666666667,10.26320288,8760,0,2900.25,4128.319301,281191.8063,169.2906721,6891.5,10309.38116,21820,5,22002,11001.0,15550.69233,21997,5,41172,13724.0,11315.89426,21930,815,0,0,0,0,72,92,72.55314518,96.73752691,0,8760,1453.375,3113.952607,9696700.839,0,0,0,1,0,0,0,0,1,1661.0,8.666666667,2900.25,72,0,0,0,0,0,0,3,26,4,11601,8192,229,2,20,0.0,0.0,0,0,0.0,0.0,0,0,DDoS,1,Friday-WorkingHours-Afternoon-DDos.pcap_ISCX.csv
80,83078142,9,6,303,11595,303,0,33.66666667,101.0,5792,0,1932.5,2181.008184,143.2145654,0.180552906,5934153.0,22200000.0,82900000,0,82900000,10400000.0,29300000.0,82900000,0,152427,30485.4,62033.40523,141132,45,0,0,0,0,296,200,0.108331744,0.072221163,0,5792,743.625,1579.778038,2495698.65,0,0,0,0,1,0,0,0,0,793.2,33.66666667,1932.5,296,0,0,0,0,0,0,9,303,6,11595,251,235,1,32,995.0,0.0,995,995,82900000.0,0.0,82900000,82900000,DoS Hulk,1,Wednesday-workingHours.pcap_ISCX.csv
53,232,2,2,86,204,43,43,43.0,0.0,102,102,102.0,0.0,1250000.0,17241.37931,77.33333333,50.80682369,136,48,48,48.0,0.0,48,48,48,48.0,0.0,48,48,0,0,0,0,64,64,8620.689655,8620.689655,43,102,66.6,32.31563089,1044.3,0,0,0,0,0,0,0,0,1,83.25,43.0,102.0,64,0,0,0,0,0,0,2,86,2,204,-1,-1,1,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN,0,Friday-WorkingHours-Afternoon-PortScan.pcap_ISCX.csv
34080,60,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,33333.33333,60.0,0.0,60,60,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,32,32,16666.66667,16666.66667,0,0,0.0,0.0,0.0,0,0,0,0,1,1,0,0,1,0.0,0.0,0.0,32,0,0,0,0,0,0,1,0,1,0,105,229,0,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN,0,Wednesday-workingHours.pcap_ISCX.csv
53,90714,4,2,124,196,31,31,31.0,0.0,98,98,98.0,0.0,3527.570166,66.1419406,18142.8,24863.22485,46934,3,43776,14592.0,25268.02321,43769,3,4,4.0,0.0,4,4,0,0,0,0,80,40,44.09462707,22.04731353,31,98,50.14285714,32.69265244,1068.809524,0,0,0,0,0,0,0,0,0,58.5,31.0,98.0,80,0,0,0,0,0,0,4,124,2,196,-1,-1,3,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN,0,Thursday-WorkingHours-Afternoon-Infilteration.pcap_ISCX.csv
41511,54,2,2,4,12,2,2,2.0,0.0,6,6,6.0,0.0,296296.2963,74074.07407,18.0,26.05762844,48,1,1,1.0,0.0,1,1,48,48.0,0.0,48,48,0,0,0,0,48,40,37037.03704,37037.03704,2,6,3.6,2.19089023,4.8,0,0,0,1,0,0,0,0,1,4.5,2.0,6.0,48,0,0,0,0,0,0,2,4,2,12,1024,0,1,24,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN,0,Thursday-WorkingHours-Afternoon-Infilteration.pcap_ISCX.csv
53,284,2,2,64,436,32,32,32.0,0.0,218,218,218.0,0.0,1760563.38,14084.50704,94.66666667,79.09698688,186,49,49,49.0,0.0,49,49,49,49.0,0.0,49,49,0,0,0,0,64,64,7042.253521,7042.253521,32,218,106.4,101.8763957,10378.8,0,0,0,0,0,0,0,0,1,133.0,32.0,218.0,64,0,0,0,0,0,0,2,64,2,436,-1,-1,1,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN,0,Wednesday-workingHours.pcap_ISCX.csv
53,214426,1,1,51,161,51,51,51.0,0.0,161,161,161.0,0.0,988.6860735,9.327227109,214426.0,0.0,214426,214426,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,20,20,4.663613554,4.663613554,51,161,87.66666667,63.50852961,4033.333333,0,0,0,0,0,0,0,0,1,131.5,51.0,161.0,20,0,0,0,0,0,0,1,51,1,161,-1,-1,0,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN,0,Thursday-WorkingHours-Morning-WebAttacks.pcap_ISCX.csv
53,83199,1,1,45,133,45,45,45.0,0.0,133,133,133.0,0.0,2139.4487914518,24.0387504658,83199.0,0.0,83199,83199,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,32,32,12.0193752329,12.0193752329,45,133,74.3333333333,50.8068236887,2581.3333333333,0,0,0,0,0,0,0,0,1,111.5,45.0,133.0,32,0,0,0,0,0,0,1,45,1,133,-1,-1,0,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN,0,Monday-WorkingHours.pcap_ISCX.csv
53,190021,4,2,124,118,31,31,31.0,0.0,59,59,59.0,0.0,1273.54345,31.57545745,38004.2,70913.64216,163166,48,26807,8935.666667,15393.02421,26710,48,48,48.0,0.0,48,48,0,0,0,0,128,64,21.05030497,10.52515248,31,59,39.0,13.66260102,186.6666667,0,0,0,0,0,0,0,0,0,45.5,31.0,59.0,128,0,0,0,0,0,0,4,124,2,118,-1,-1,3,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN,0,Thursday-WorkingHours-Afternoon-Infilteration.pcap_ISCX.csv
53,24062,1,1,57,142,57,57,57.0,0.0,142,142,142.0,0.0,8270.301721,83.11861026,24062.0,0.0,24062,24062,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,32,20,41.55930513,41.55930513,57,142,85.33333333,49.07477288,2408.333333,0,0,0,0,0,0,0,0,1,128.0,57.0,142.0,32,0,0,0,0,0,0,1,57,1,142,-1,-1,0,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN,0,Friday-WorkingHours-Afternoon-PortScan.pcap_ISCX.csv
53,216,2,2,90,196,45,45,45.0,0.0,98,98,98.0,0.0,1324074.074,18518.51852,72.0,123.8426421,215,0,1,1.0,0.0,1,1,0,0.0,0.0,0,0,0,0,0,0,80,80,9259.259259,9259.259259,45,98,66.2,29.02929555,842.7,0,0,0,0,0,0,0,0,1,82.75,45.0,98.0,80,0,0,0,0,0,0,2,90,2,196,-1,-1,1,40,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN,0,Thursday-WorkingHours-Afternoon-Infilteration.pcap_ISCX.csv
53,50264,2,2,82,242,41,41,41.0,0.0,121,121,121.0,0.0,6445.965303,79.57981856,16754.66667,29015.60384,50259,1,1,1.0,0.0,1,1,4,4.0,0.0,4,4,0,0,0,0,80,64,39.78990928,39.78990928,41,121,73.0,43.8178046,1920.0,0,0,0,0,0,0,0,0,1,91.25,41.0,121.0,80,0,0,0,0,0,0,2,82,2,242,-1,-1,1,40,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN,0,Wednesday-workingHours.pcap_ISCX.csv
53,98284,1,1,49,161,49,49,49.0,0.0,161,161,161.0,0.0,2136.665174,20.34919214,98284.0,0.0,98284,98284,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,20,20,10.17459607,10.17459607,49,161,86.33333333,64.66323015,4181.333333,0,0,0,0,0,0,0,0,1,129.5,49.0,161.0,20,0,0,0,0,0,0,1,49,1,161,-1,-1,0,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN,0,Thursday-WorkingHours-Afternoon-Infilteration.pcap_ISCX.csv
53,24638,2,2,60,212,30,30,30.0,0.0,106,106,106.0,0.0,11039.85713,162.3508402,8212.666667,14172.80584,24578,12,12,12.0,0.0,12,12,48,48.0,0.0,48,48,0,0,0,0,64,64,81.17542008,81.17542008,30,106,60.4,41.62691437,1732.8,0,0,0,0,0,0,0,0,1,75.5,30.0,106.0,64,0,0,0,0,0,0,2,60,2,212,-1,-1,1,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN,0,Tuesday-WorkingHours.pcap_ISCX.csv
53,48774,2,2,64,188,32,32,32.0,0.0,94,94,94.0,0.0,5166.687169,82.01090745,16258.0,28156.21795,48770,1,1,1.0,0.0,1,1,3,3.0,0.0,3,3,0,0,0,0,64,64,41.00545373,41.00545373,32,94,56.8,33.95879857,1153.2,0,0,0,0,0,0,0,0,1,71.0,32.0,94.0,64,0,0,0,0,0,0,2,64,2,188,-1,-1,1,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN,0,Thursday-WorkingHours-Afternoon-Infilteration.pcap_ISCX.csv
53,368,1,1,50,95,50,50,50.0,0.0,95,95,95.0,0.0,394021.7391,5434.782609,368.0,0.0,368,368,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,32,32,2717.391304,2717.391304,50,95,65.0,25.98076211,675.0,0,0,0,0,0,0,0,0,1,97.5,50.0,95.0,32,0,0,0,0,0,0,1,50,1,95,-1,-1,0,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN,0,Thursday-WorkingHours-Afternoon-Infilteration.pcap_ISCX.csv
443,116323832,38,41,2386,44204,516,0,62.78947368,157.8814399,2896,0,1078.146341,1095.921109,400.5198178,0.679138562,1491331.179,3525467.093,10000000,2,116000000,3143887.351,4627853.309,10000000,4,111000000,2778156.55,4533613.042,10100000,2,0,0,0,0,1224,1320,0.326674245,0.352464317,0,2896,582.375,938.8880492,881510.769,0,0,0,1,0,0,0,0,1,589.7468354,62.78947368,1078.146341,1224,0,0,0,0,0,0,38,2386,41,44204,29200,296,7,32,80641.5,176273.8119,640174,23429,9613010.833,1397851.443,10000000,5174301,BENIGN,0,Tuesday-WorkingHours.pcap_ISCX.csv
53,137,2,2,76,132,38,38,38.0,0.0,66,66,66.0,0.0,1518248.175,29197.08029,45.66666667,73.03652055,130,3,3,3.0,0.0,3,3,4,4.0,0.0,4,4,0,0,0,0,40,40,14598.54015,14598.54015,38,66,49.2,15.33623161,235.2,0,0,0,0,0,0,0,0,1,61.5,38.0,66.0,40,0,0,0,0,0,0,2,76,2,132,-1,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN,0,Thursday-WorkingHours-Afternoon-Infilteration.pcap_ISCX.csv
53,84214391,6,6,232,776,42,37,38.66666667,2.581988897,165,58,129.3333333,55.25456241,11.96945068,0.142493461,7655853.727,25400000.0,84200000,3,84200000,16800000.0,37600000.0,84200000,3,84200000,16800000.0,37600000.0,84200000,3,0,0,0,0,144,144,0.07124673,0.07124673,37,165,80.38461538,59.16014771,3499.923077,0,0,0,0,0,0,0,0,1,87.08333333,38.66666667,129.3333333,144,0,0,0,0,0,0,6,232,6,776,-1,-1,5,20,47827.0,0.0,47827,47827,84200000.0,0.0,84200000,84200000,BENIGN,0,Thursday-WorkingHours-Afternoon-Infilteration.pcap_ISCX.csv
443,117406716,110,140,2858,193974,834,0,25.98181818,137.7689185,4344,0,1385.528571,680.9511909,1676.496939,2.129350079,471512.9157,2104879.969,10200000,0,117000000,1077125.835,3093986.864,10200000,48,115000000,826620.1439,2771332.546,10200000,46,0,0,0,0,3528,4488,0.936914035,1.192436044,0,4344,784.1912351,850.8800969,723996.9393,0,0,0,1,0,0,0,0,1,787.328,25.98181818,1385.528571,3528,0,0,0,0,0,0,110,2858,140,193974,29200,137,6,32,241308.8182,702150.7613,2358373,29482,10200000.0,20660.70598,10200000,10100000,BENIGN,0,Friday-WorkingHours-Afternoon-DDos.pcap_ISCX.csv
53,262,2,2,82,152,41,41,41.0,0.0,76,76,76.0,0.0,893129.771,15267.17557,87.33333333,146.0730411,256,2,4,4.0,0.0,4,4,2,2.0,0.0,2,2,0,0,0,0,40,80,7633.587786,7633.587786,41,76,55.0,19.17028951,367.5,0,0,0,0,0,0,0,0,1,68.75,41.0,76.0,40,0,0,0,0,0,0,2,82,2,152,-1,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN,0,Wednesday-workingHours.pcap_ISCX.csv
53,48118,1,1,55,115,55,55,55.0,0.0,115,115,115.0,0.0,3532.981421,41.5644873,48118.0,0.0,48118,48118,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,32,20,20.78224365,20.78224365,55,115,75.0,34.64101615,1200.0,0,0,0,0,0,0,0,0,1,112.5,55.0,115.0,32,0,0,0,0,0,0,1,55,1,115,-1,-1,0,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN,0,Tuesday-WorkingHours.pcap_ISCX.csv
53,31117,2,2,66,246,33,33,33.0,0.0,123,123,123.0,0.0,10026.67352,128.5470964,10372.33333,17959.34616,31110,3,4,4.0,0.0,4,4,3,3.0,0.0,3,3,0,0,0,0,64,40,64.27354822,64.27354822,33,123,69.0,49.29503018,2430.0,0,0,0,0,0,0,0,0,1,86.25,33.0,123.0,64,0,0,0,0,0,0,2,66,2,246,-1,-1,1,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN,0,Wednesday-workingHours.pcap_ISCX.csv
61327,47,1,1,6,6,6,6,6.0,0.0,6,6,6.0,0.0,255319.1489,42553.19149,47.0,0.0,47,47,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,20,20,21276.59574,21276.59574,6,6,6.0,0.0,0.0,0,0,0,0,1,1,0,0,1,9.0,6.0,6.0,20,0,0,0,0,0,0,1,6,1,6,946,16425,0,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN,0,Wednesday-workingHours.pcap_ISCX.csv
53,24578,1,1,47,63,47,47,47.0,0.0,63,63,63.0,0.0,4475.547237,81.37358613,24578.0,0.0,24578,24578,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,40,20,40.68679307,40.68679307,47,63,52.33333333,9.237604307,85.33333333,0,0,0,0,0,0,0,0,1,78.5,47.0,63.0,40,0,0,0,0,0,0,1,47,1,63,-1,-1,0,40,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN,0,Friday-WorkingHours-Afternoon-DDos.pcap_ISCX.csv
49667,53664,5,2,11601,26,10135,0,2320.2,4413.989715,20,6,13.0,9.899494937,216662.9398,130.4412642,8944.0,14588.88299,34901,58,53664,13416.0,16741.38284,34901,58,306,306.0,0.0,306,306,0,0,0,0,124,40,93.17233154,37.26893262,0,10135,1453.375,3544.652026,12600000.0,0,0,0,1,0,0,0,0,0,1661.0,2320.2,13.0,124,0,0,0,0,0,0,5,11601,2,26,8192,256,3,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN,0,Friday-WorkingHours-Afternoon-DDos.pcap_ISCX.csv
443,112764260,13,20,6924,2429,1632,0,532.6153846,706.9935806,487,0,121.45,199.5150634,82.94294664,0.292645915,3523883.125,8125574.243,42500000,3,113000000,9394583.667,11200000.0,42500000,399074,113000000,5933424.421,9942926.455,42500000,3,0,0,0,0,416,640,0.115284754,0.17736116,0,1632,275.0882353,497.3971261,247403.9011,0,0,0,0,1,0,0,0,1,283.4242424,532.6153846,121.45,416,0,0,0,0,0,0,13,6924,20,2429,410,2027,5,32,635583.25,1711393.501,4871060,29179,13500000.0,11900000.0,42500000,5102658,BENIGN,0,Thursday-WorkingHours-Afternoon-Infilteration.pcap_ISCX.csv
6689,85,2,2,4,12,2,2,2.0,0.0,6,6,6.0,0.0,188235.2941,47058.82353,28.33333333,12.42309677,36,14,49,49.0,0.0,49,49,50,50.0,0.0,50,50,0,0,0,0,48,40,23529.41176,23529.41176,2,6,3.6,2.19089023,4.8,0,0,0,1,0,0,0,0,1,4.5,2.0,6.0,48,0,0,0,0,0,0,2,4,2,12,1024,0,1,24,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN,0,Thursday-WorkingHours-Afternoon-Infilteration.pcap_ISCX.csv
1037,5007452,7,4,62,12,22,0,8.857142857,9.370673605,6,0,3.0,3.464101615,14.77797491,2.196726,500745.2,1514529.76,4807470,1,5007452,834575.3333,2044163.695,5007207,1,199884,66628.0,115398.7511,199879,1,0,0,0,0,164,104,1.397916545,0.798809454,0,22,6.166666667,7.929614611,62.87878788,0,0,0,1,0,0,0,0,0,6.727272727,8.857142857,3.0,164,0,0,0,0,0,0,7,62,4,12,8192,256,5,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN,0,Thursday-WorkingHours-Afternoon-Infilteration.pcap_ISCX.csv
5101,13,1,1,2,6,2,2,2.0,0.0,6,6,6.0,0.0,615384.6154,153846.1538,13.0,0.0,13,13,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,24,20,76923.07692,76923.07692,2,6,3.333333333,2.309401077,5.333333333,0,0,0,1,0,0,0,0,1,5.0,2.0,6.0,24,0,0,0,0,0,0,1,2,1,6,1024,0,0,24,0.0,0.0,0,0,0.0,0.0,0,0,PortScan,1,Friday-WorkingHours-Afternoon-PortScan.pcap_ISCX.csv
8873,43,1,1,0,6,0,0,0.0,0.0,6,6,6.0,0.0,139534.8837,46511.62791,43.0,0.0,43,43,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,40,20,23255.81395,23255.81395,0,6,2.0,3.464101615,12.0,0,0,0,1,0,0,0,0,1,3.0,0.0,6.0,40,0,0,0,0,0,0,1,0,1,6,29200,0,0,40,0.0,0.0,0,0,0.0,0.0,0,0,PortScan,1,Friday-WorkingHours-Afternoon-PortScan.pcap_ISCX.csv
80,11619933,6,4,658,3525,658,0,109.6666667,268.6273751,3525,0,881.25,1762.5,359.9848639,0.86059016,1291103.667,2306365.601,5615861,52,6617668,1323533.6,2438691.399,5617028,340,10600000,3540517.0,3079718.381,5615861,1970,0,0,0,0,208,136,0.516354096,0.344236064,0,3525,380.2727273,1061.504036,1126790.818,0,0,0,1,0,0,0,0,0,418.3,109.6666667,881.25,208,0,0,0,0,0,0,6,658,4,3525,29200,237,1,32,1000352.0,0.0,1000352,1000352,5615861.0,0.0,5615861,5615861,DoS GoldenEye,1,Wednesday-workingHours.pcap_ISCX.csv
80,87687,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,22.80839805,87687.0,0.0,87687,87687,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,32,32,11.40419903,11.40419903,0,0,0.0,0.0,0.0,0,0,0,0,1,1,0,0,1,0.0,0.0,0.0,32,0,0,0,0,0,0,1,0,1,0,239,148,0,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN,0,Thursday-WorkingHours-Afternoon-Infilteration.pcap_ISCX.csv
53,100813,1,1,57,124,57,57,57.0,0.0,124,124,124.0,0.0,1795.403371,19.83871128,100813.0,0.0,100813,100813,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,32,20,9.919355639,9.919355639,57,124,79.33333333,38.68246804,1496.333333,0,0,0,0,0,0,0,0,1,119.0,57.0,124.0,32,0,0,0,0,0,0,1,57,1,124,-1,-1,0,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN,0,Tuesday-WorkingHours.pcap_ISCX.csv
5989,120,1,1,0,6,0,0,0.0,0.0,6,6,6.0,0.0,50000.0,16666.66667,120.0,0.0,120,120,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,40,20,8333.333333,8333.333333,0,6,2.0,3.464101615,12.0,0,0,0,1,0,0,0,0,1,3.0,0.0,6.0,40,0,0,0,0,0,0,1,0,1,6,29200,0,0,40,0.0,0.0,0,0,0.0,0.0,0,0,PortScan,1,Friday-WorkingHours-Afternoon-PortScan.pcap_ISCX.csv
53,62350,1,1,49,161,49,49,49.0,0.0,161,161,161.0,0.0,3368.0834001604,32.0769847634,62350.0,0.0,62350,62350,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,20,20,16.0384923817,16.0384923817,49,161,86.3333333333,64.6632301492,4181.3333333333,0,0,0,0,0,0,0,0,1,129.5,49.0,161.0,20,0,0,0,0,0,0,1,49,1,161,-1,-1,0,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN,0,Monday-WorkingHours.pcap_ISCX.csv
