example_id,base_context_id,sample_id,ids_label,model_prediction,model_confidence,confidence_band,task_type,difficulty,provenance_type,has_real_shap,has_cve,source_file,review_status,reviewer_decision,reviewer_notes
trustsecai-gold-v1-00771,evx-ftp_patator-1557381,1557381,FTP-Patator,ATTACK,0.9999731779098511,high,uncertainty_evidence_gap,hard,mixed_direct_and_inferred,True,True,Tuesday-WorkingHours.pcap_ISCX.csv,candidate_unreviewed,,
trustsecai-gold-v1-00772,evx-ftp_patator-1557381,1557381,FTP-Patator,ATTACK,0.9999731779098511,high,soc_incident_assessment,expert,mixed_direct_and_inferred,True,True,Tuesday-WorkingHours.pcap_ISCX.csv,candidate_unreviewed,,
trustsecai-gold-v1-00773,evx-ftp_patator-1557381,1557381,FTP-Patator,ATTACK,0.9999731779098511,high,multi_turn_analyst_interaction,easy,mixed_direct_and_inferred,True,True,Tuesday-WorkingHours.pcap_ISCX.csv,candidate_unreviewed,,
trustsecai-gold-v1-00774,evx-ftp_patator-1557381,1557381,FTP-Patator,ATTACK,0.9999731779098511,high,executive_summary,medium,mixed_direct_and_inferred,True,True,Tuesday-WorkingHours.pcap_ISCX.csv,candidate_unreviewed,,
trustsecai-gold-v1-00775,evx-ftp_patator-1557381,1557381,FTP-Patator,ATTACK,0.9999731779098511,high,threat_hunting_followup,hard,mixed_direct_and_inferred,True,True,Tuesday-WorkingHours.pcap_ISCX.csv,candidate_unreviewed,,
trustsecai-gold-v1-00776,evx-ftp_patator-1557381,1557381,FTP-Patator,ATTACK,0.9999731779098511,high,attack_mapping,expert,mixed_direct_and_inferred,True,True,Tuesday-WorkingHours.pcap_ISCX.csv,candidate_unreviewed,,
trustsecai-gold-v1-00777,evx-ftp_patator-1557381,1557381,FTP-Patator,ATTACK,0.9999731779098511,high,mitigation_detection,easy,mixed_direct_and_inferred,True,True,Tuesday-WorkingHours.pcap_ISCX.csv,candidate_unreviewed,,
trustsecai-gold-v1-00834,evx-ftp_patator-1577095,1577095,FTP-Patator,ATTACK,0.9999868869781494,high,vulnerability_context,medium,mixed_direct_and_inferred,True,True,Tuesday-WorkingHours.pcap_ISCX.csv,candidate_unreviewed,,
trustsecai-gold-v1-00792,evx-ftp_patator-1560973,1560973,FTP-Patator,ATTACK,0.9999896287918091,high,soc_incident_assessment,expert,mixed_direct_and_inferred,True,True,Tuesday-WorkingHours.pcap_ISCX.csv,candidate_unreviewed,,
trustsecai-gold-v1-00793,evx-ftp_patator-1560973,1560973,FTP-Patator,ATTACK,0.9999896287918091,high,attack_mapping,easy,mixed_direct_and_inferred,True,True,Tuesday-WorkingHours.pcap_ISCX.csv,candidate_unreviewed,,
trustsecai-gold-v1-00794,evx-ftp_patator-1560973,1560973,FTP-Patator,ATTACK,0.9999896287918091,high,vulnerability_context,medium,mixed_direct_and_inferred,True,True,Tuesday-WorkingHours.pcap_ISCX.csv,candidate_unreviewed,,
trustsecai-gold-v1-00795,evx-ftp_patator-1560973,1560973,FTP-Patator,ATTACK,0.9999896287918091,high,multi_turn_analyst_interaction,hard,mixed_direct_and_inferred,True,True,Tuesday-WorkingHours.pcap_ISCX.csv,candidate_unreviewed,,
trustsecai-gold-v1-00796,evx-ftp_patator-1560973,1560973,FTP-Patator,ATTACK,0.9999896287918091,high,mitigation_detection,expert,mixed_direct_and_inferred,True,True,Tuesday-WorkingHours.pcap_ISCX.csv,candidate_unreviewed,,
trustsecai-gold-v1-00798,evx-ftp_patator-1560973,1560973,FTP-Patator,ATTACK,0.9999896287918091,high,executive_summary,medium,mixed_direct_and_inferred,True,True,Tuesday-WorkingHours.pcap_ISCX.csv,candidate_unreviewed,,
trustsecai-gold-v1-00804,evx-ftp_patator-1561804,1561804,FTP-Patator,ATTACK,0.9999866485595703,high,mitigation_detection,expert,mixed_direct_and_inferred,True,True,Tuesday-WorkingHours.pcap_ISCX.csv,candidate_unreviewed,,
trustsecai-gold-v1-00807,evx-ftp_patator-1562929,1562929,FTP-Patator,ATTACK,0.9999809265136719,high,threat_hunting_followup,hard,mixed_direct_and_inferred,True,True,Tuesday-WorkingHours.pcap_ISCX.csv,candidate_unreviewed,,
trustsecai-gold-v1-00837,evx-ftp_patator-1577095,1577095,FTP-Patator,ATTACK,0.9999868869781494,high,soc_incident_assessment,easy,mixed_direct_and_inferred,True,True,Tuesday-WorkingHours.pcap_ISCX.csv,candidate_unreviewed,,
trustsecai-gold-v1-00812,evx-ftp_patator-1562929,1562929,FTP-Patator,ATTACK,0.9999809265136719,high,vulnerability_context,expert,mixed_direct_and_inferred,True,True,Tuesday-WorkingHours.pcap_ISCX.csv,candidate_unreviewed,,
trustsecai-gold-v1-00814,evx-ftp_patator-1569520,1569520,FTP-Patator,ATTACK,0.9999865293502808,high,multi_turn_analyst_interaction,medium,mixed_direct_and_inferred,True,True,Tuesday-WorkingHours.pcap_ISCX.csv,candidate_unreviewed,,
trustsecai-gold-v1-00820,evx-ftp_patator-1576044,1576044,FTP-Patator,ATTACK,0.9999898672103882,high,threat_hunting_followup,expert,mixed_direct_and_inferred,True,True,Tuesday-WorkingHours.pcap_ISCX.csv,candidate_unreviewed,,
trustsecai-gold-v1-00821,evx-ftp_patator-1576044,1576044,FTP-Patator,ATTACK,0.9999898672103882,high,uncertainty_evidence_gap,easy,mixed_direct_and_inferred,True,True,Tuesday-WorkingHours.pcap_ISCX.csv,candidate_unreviewed,,
trustsecai-gold-v1-00822,evx-ftp_patator-1576044,1576044,FTP-Patator,ATTACK,0.9999898672103882,high,attack_mapping,medium,mixed_direct_and_inferred,True,True,Tuesday-WorkingHours.pcap_ISCX.csv,candidate_unreviewed,,
trustsecai-gold-v1-00823,evx-ftp_patator-1576044,1576044,FTP-Patator,ATTACK,0.9999898672103882,high,mitigation_detection,hard,mixed_direct_and_inferred,True,True,Tuesday-WorkingHours.pcap_ISCX.csv,candidate_unreviewed,,
trustsecai-gold-v1-00824,evx-ftp_patator-1576044,1576044,FTP-Patator,ATTACK,0.9999898672103882,high,multi_turn_analyst_interaction,expert,mixed_direct_and_inferred,True,True,Tuesday-WorkingHours.pcap_ISCX.csv,candidate_unreviewed,,
trustsecai-gold-v1-00825,evx-ftp_patator-1576044,1576044,FTP-Patator,ATTACK,0.9999898672103882,high,vulnerability_context,easy,mixed_direct_and_inferred,True,True,Tuesday-WorkingHours.pcap_ISCX.csv,candidate_unreviewed,,
trustsecai-gold-v1-00826,evx-ftp_patator-1576044,1576044,FTP-Patator,ATTACK,0.9999898672103882,high,soc_incident_assessment,medium,mixed_direct_and_inferred,True,True,Tuesday-WorkingHours.pcap_ISCX.csv,candidate_unreviewed,,
trustsecai-gold-v1-00829,evx-ftp_patator-1576694,1576694,FTP-Patator,ATTACK,0.999984622001648,high,vulnerability_context,easy,mixed_direct_and_inferred,True,True,Tuesday-WorkingHours.pcap_ISCX.csv,candidate_unreviewed,,
trustsecai-gold-v1-00841,evx-ftp_patator-1578771,1578771,FTP-Patator,ATTACK,0.9999792575836182,high,multi_turn_analyst_interaction,easy,mixed_direct_and_inferred,True,True,Tuesday-WorkingHours.pcap_ISCX.csv,candidate_unreviewed,,
trustsecai-gold-v1-00846,evx-ftp_patator-1578771,1578771,FTP-Patator,ATTACK,0.9999792575836182,high,soc_incident_assessment,medium,mixed_direct_and_inferred,True,True,Tuesday-WorkingHours.pcap_ISCX.csv,candidate_unreviewed,,
trustsecai-gold-v1-00843,evx-ftp_patator-1578771,1578771,FTP-Patator,ATTACK,0.9999792575836182,high,mitigation_detection,hard,mixed_direct_and_inferred,True,True,Tuesday-WorkingHours.pcap_ISCX.csv,candidate_unreviewed,,
trustsecai-gold-v1-00844,evx-ftp_patator-1578771,1578771,FTP-Patator,ATTACK,0.9999792575836182,high,vulnerability_context,expert,mixed_direct_and_inferred,True,True,Tuesday-WorkingHours.pcap_ISCX.csv,candidate_unreviewed,,
trustsecai-gold-v1-00845,evx-ftp_patator-1578771,1578771,FTP-Patator,ATTACK,0.9999792575836182,high,attack_mapping,easy,mixed_direct_and_inferred,True,True,Tuesday-WorkingHours.pcap_ISCX.csv,candidate_unreviewed,,
trustsecai-gold-v1-00847,evx-ftp_patator-1578771,1578771,FTP-Patator,ATTACK,0.9999792575836182,high,threat_hunting_followup,hard,mixed_direct_and_inferred,True,True,Tuesday-WorkingHours.pcap_ISCX.csv,candidate_unreviewed,,
